plate_group_id,y_number,assay,tier_id,assay_value,median_background_signal
4223,Y22322,FUVMO_sucrose,14,2.219333333,0.345
4223,Y22322,FUVMO_sucrose,14,2.072,0.345
4223,Y22322,FUVMO_sucrose,14,2.239066667,0.345
4223,Y22322,FUVMO_sucrose,14,2.156133333,0.345
4223,Y22322,FUVMO_sucrose,14,2.0424,0.345
4223,Y22322,FUVMO_sucrose,14,2.03,0.345
4223,Y22322,FUVMO_sucrose,14,2.073466667,0.345
4223,Y22322,FUVMO_sucrose,14,1.707466667,0.345
4223,Y22322,FUVMO_sucrose,14,2.124533333,0.345
4223,Y22322,FUVMO_sucrose,14,2.0532,0.345
4223,Y22322,FUVMO_sucrose,14,1.8852,0.345
4223,Y22322,FUVMO_sucrose,14,1.3215,0.3283
4457,Y22322,FUVMO_sucrose,14,1.968,0.3087
3852,Y22322,FUVMO_sucrose,14,1.8851,0.3283
4035,Y22322,FUVMO_sucrose,14,1.7718,0.3283
4035,Y22322,FUVMO_sucrose,14,1.6554,0.3283
4035,Y22322,FUVMO_sucrose,14,1.6318,0.3283
4035,Y22322,FUVMO_sucrose,14,1.6373,0.3283
3940,Y22322,FUVMO_sucrose,14,1.8522,0.3283
3852,Y22322,FUVMO_sucrose,14,1.8515,0.3283
4035,Y22322,FUVMO_sucrose,14,1.704,0.3283
3852,Y22322,FUVMO_sucrose,14,1.865,0.3283
3852,Y22322,FUVMO_sucrose,14,1.8583,0.3283
4457,Y22322,FUVMO_sucrose,14,1.91072,0.3087
4457,Y22322,FUVMO_sucrose,14,1.95168,0.3087
4457,Y22322,FUVMO_sucrose,14,1.82064,0.3087
4457,Y22322,FUVMO_sucrose,14,2.05008,0.3087
4457,Y22322,FUVMO_sucrose,14,2.04208,0.3087
4457,Y22322,FUVMO_sucrose,14,1.94912,0.3087
4457,Y22322,FUVMO_sucrose,14,2.13232,0.3087
4457,Y22322,FUVMO_sucrose,14,2.09328,0.3087
4457,Y22322,FUVMO_sucrose,14,2.01056,0.3087
4457,Y22322,FUVMO_sucrose,14,2.08576,0.3087
4457,Y22322,FUVMO_sucrose,14,2.13088,0.3087
4457,Y22322,FUVMO_sucrose,14,2.13088,0.3087
4457,Y22322,FUVMO_sucrose,14,2.13488,0.3087
4457,Y22322,FUVMO_sucrose,14,1.89696,0.3087
4457,Y22322,FUVMO_sucrose,14,1.892,0.3087
4457,Y22322,FUVMO_sucrose,14,1.91296,0.3087
4526,Y22322,FUVMO_sucrose,14,1.9536,0.3087
4526,Y22322,FUVMO_sucrose,14,1.84576,0.3087
4526,Y22322,FUVMO_sucrose,14,1.7552,0.3087
4526,Y22322,FUVMO_sucrose,14,1.8128,0.3087
4542,Y22322,FUVMO_sucrose,14,1.57024,0.3087
4542,Y22322,FUVMO_sucrose,14,2.03264,0.3087
4542,Y22322,FUVMO_sucrose,14,1.8944,0.3087
4542,Y22322,FUVMO_sucrose,14,2.08432,0.3087
4585,Y22322,FUVMO_sucrose,14,1.94592,0.3087
4588,Y22322,FUVMO_sucrose,14,1.95856,0.3087
4546,Y22322,FUVMO_sucrose,14,2.01344,0.3087
4546,Y22322,FUVMO_sucrose,14,2.07776,0.3087
4546,Y22322,FUVMO_sucrose,14,1.98192,0.3087
4546,Y22322,FUVMO_sucrose,14,1.98352,0.3087
4546,Y22322,FUVMO_sucrose,14,2.0688,0.3087
3915,Y22322,FUVMO_sucrose,14,1.575,0.3283
3915,Y22322,FUVMO_sucrose,14,1.7877,0.3283
3915,Y22322,FUVMO_sucrose,14,1.7983,0.3283
3915,Y22322,FUVMO_sucrose,14,1.9135,0.3283
3915,Y22322,FUVMO_sucrose,14,1.8625,0.3283
3915,Y22322,FUVMO_sucrose,14,1.8548,0.3283
3915,Y22322,FUVMO_sucrose,14,1.7409,0.3283
3915,Y22322,FUVMO_sucrose,14,1.7465,0.3283
3915,Y22322,FUVMO_sucrose,14,1.8797,0.3283
3915,Y22322,FUVMO_sucrose,14,1.8671,0.3283
3915,Y22322,FUVMO_sucrose,14,1.8075,0.3283
3915,Y22322,FUVMO_sucrose,14,1.823,0.3283
3915,Y22322,FUVMO_sucrose,14,1.8603,0.3283
3915,Y22322,FUVMO_sucrose,14,1.7868,0.3283
3915,Y22322,FUVMO_sucrose,14,1.8157,0.3283
3915,Y22322,FUVMO_sucrose,14,1.8376,0.3283
3915,Y22322,FUVMO_sucrose,14,1.8725,0.3283
NULL,Y22322,FUVMO_sucrose,14,0.4261,0.3283
4115,Y22322,FUVMO_sucrose,14,2.646533333,0.345
4115,Y22322,FUVMO_sucrose,14,2.720533333,0.345
4115,Y22322,FUVMO_sucrose,14,2.371733333,0.345
4115,Y22322,FUVMO_sucrose,14,2.071333333,0.345
4115,Y22322,FUVMO_sucrose,14,2.580266667,0.345
4115,Y22322,FUVMO_sucrose,14,2.178133333,0.345
4115,Y22322,FUVMO_sucrose,14,1.656133333,0.345
4115,Y22322,FUVMO_sucrose,14,2.5432,0.345
4115,Y22322,FUVMO_sucrose,14,2.0848,0.345
4115,Y22322,FUVMO_sucrose,14,2.306266667,0.345
4115,Y22322,FUVMO_sucrose,14,2.3052,0.345
4115,Y22322,FUVMO_sucrose,14,2.747866667,0.345
4115,Y22322,FUVMO_sucrose,14,-0.1092,0.345
4115,Y22322,FUVMO_sucrose,14,1.854933333,0.345
4115,Y22322,FUVMO_sucrose,14,2.467066667,0.345
4115,Y22322,FUVMO_sucrose,14,2.163466667,0.345
4212,Y22322,FUVMO_sucrose,14,1.741333333,0.345
4212,Y22322,FUVMO_sucrose,14,2.1644,0.345
4212,Y22322,FUVMO_sucrose,14,1.847866667,0.345
4212,Y22322,FUVMO_sucrose,14,2.070666667,0.345
4212,Y22322,FUVMO_sucrose,14,2.078133333,0.345
4212,Y22322,FUVMO_sucrose,14,2.200266667,0.345
4212,Y22322,FUVMO_sucrose,14,2.082666667,0.345
4212,Y22322,FUVMO_sucrose,14,1.996533333,0.345
4212,Y22322,FUVMO_sucrose,14,1.943733333,0.345
4212,Y22322,FUVMO_sucrose,14,1.752133333,0.345
4212,Y22322,FUVMO_sucrose,14,1.993733333,0.345
4212,Y22322,FUVMO_sucrose,14,1.8916,0.345
4212,Y22322,FUVMO_sucrose,14,1.990533333,0.345
4212,Y22322,FUVMO_sucrose,14,1.782933333,0.345
4212,Y22322,FUVMO_sucrose,14,2.132666667,0.345
4212,Y22322,FUVMO_sucrose,14,2.304933333,0.345
4212,Y22322,FUVMO_sucrose,14,1.751466667,0.345
4212,Y22322,FUVMO_sucrose,14,1.8508,0.345
4212,Y22322,FUVMO_sucrose,14,2.113866667,0.345
4212,Y22322,FUVMO_sucrose,14,1.9768,0.345
4321,Y22322,FUVMO_sucrose,14,3.63728,0.3087
4321,Y22322,FUVMO_sucrose,14,2.07744,0.3087
4321,Y22322,FUVMO_sucrose,14,2.124,0.3087
4321,Y22322,FUVMO_sucrose,14,2.072,0.3087
4428,Y22322,FUVMO_sucrose,14,1.90384,0.3087
4428,Y22322,FUVMO_sucrose,14,1.87664,0.3087
4428,Y22322,FUVMO_sucrose,14,2.00912,0.3087
4428,Y22322,FUVMO_sucrose,14,2.00912,0.3087
4428,Y22322,FUVMO_sucrose,14,2.00976,0.3087
4428,Y22322,FUVMO_sucrose,14,1.8376,0.3087
4428,Y22322,FUVMO_sucrose,14,2.02992,0.3087
4428,Y22322,FUVMO_sucrose,14,2.112,0.3087
4428,Y22322,FUVMO_sucrose,14,1.9016,0.3087
4428,Y22322,FUVMO_sucrose,14,2.0294,0.3802
4428,Y22322,FUVMO_sucrose,14,1.9349,0.3802
4550,Y22322,FUVMO_sucrose,14,1.88368,0.3087
4535,Y22322,FUVMO_sucrose,14,1.44448,0.3087
4535,Y22322,FUVMO_sucrose,14,1.3112,0.3087
4550,Y22322,FUVMO_sucrose,14,1.80928,0.3087
4585,Y22322,FUVMO_sucrose,14,1.89664,0.3087
4588,Y22322,FUVMO_sucrose,14,1.87936,0.3087
4428,Y22322,FUVMO_sucrose,14,1.97824,0.3087
4428,Y22322,FUVMO_sucrose,14,1.9528,0.3087
4428,Y22322,FUVMO_sucrose,14,2.03792,0.3087
4428,Y22322,FUVMO_sucrose,14,1.98,0.3087
4115,Y22322,FUVMO_sucrose,14,2.846533333,0.345
4115,Y22322,FUVMO_sucrose,14,2.512533333,0.345
NULL,Y22322,FUVMO_sucrose,14,2.2299,0.3283
NULL,Y22322,FUVMO_sucrose,14,1.7028,0.3283
3915,Y22322,FUVMO_sucrose,14,1.8528,0.3283
3915,Y22322,FUVMO_sucrose,14,1.7636,0.3283
4428,Y22322,FUVMO_sucrose,14,2.06768,0.3087
4115,Y22322,FUVMO_sucrose,14,2.508933333,0.345
4547,Y22322,FUVMO_sucrose,14,2.18368,0.3087
4547,Y22322,FUVMO_sucrose,14,2.11344,0.3087
4547,Y22322,FUVMO_sucrose,14,2.08512,0.3087
4547,Y22322,FUVMO_sucrose,14,2.05728,0.3087
4547,Y22322,FUVMO_sucrose,14,2.0544,0.3087
3847,Y22322,FUVMO_sucrose,14,2.0727,0.3283
3847,Y22322,FUVMO_sucrose,14,2.1753,0.3283
3847,Y22322,FUVMO_sucrose,14,2.0755,0.3283
3847,Y22322,FUVMO_sucrose,14,1.982,0.3283
3847,Y22322,FUVMO_sucrose,14,2.1051,0.3283
3847,Y22322,FUVMO_sucrose,14,1.9965,0.3283
3847,Y22322,FUVMO_sucrose,14,2.0913,0.3283
3847,Y22322,FUVMO_sucrose,14,2.0584,0.3283
3847,Y22322,FUVMO_sucrose,14,2.1394,0.3283
3847,Y22322,FUVMO_sucrose,14,2.131,0.3283
3847,Y22322,FUVMO_sucrose,14,2.1803,0.3283
3847,Y22322,FUVMO_sucrose,14,2.0956,0.3283
3847,Y22322,FUVMO_sucrose,14,2.0757,0.3283
3847,Y22322,FUVMO_sucrose,14,2.0946,0.3283
3847,Y22322,FUVMO_sucrose,14,2.0777,0.3283
3847,Y22322,FUVMO_sucrose,14,2.0755,0.3283
3847,Y22322,FUVMO_sucrose,14,2.0398,0.3283
NULL,Y22322,FUVMO_sucrose,14,0.5792,0.3283
3940,Y22322,FUVMO_sucrose,14,1.7906,0.3283
3940,Y22322,FUVMO_sucrose,14,1.7955,0.3283
3940,Y22322,FUVMO_sucrose,14,1.8051,0.3283
3940,Y22322,FUVMO_sucrose,14,1.7951,0.3283
3940,Y22322,FUVMO_sucrose,14,1.8219,0.3283
3940,Y22322,FUVMO_sucrose,14,1.7802,0.3283
3940,Y22322,FUVMO_sucrose,14,2.0004,0.3283
3940,Y22322,FUVMO_sucrose,14,1.8728,0.3283
3940,Y22322,FUVMO_sucrose,14,1.8194,0.3283
3940,Y22322,FUVMO_sucrose,14,1.8704,0.3283
3940,Y22322,FUVMO_sucrose,14,1.8802,0.3283
3940,Y22322,FUVMO_sucrose,14,1.8079,0.3283
3940,Y22322,FUVMO_sucrose,14,1.8282,0.3283
3940,Y22322,FUVMO_sucrose,14,1.8226,0.3283
3940,Y22322,FUVMO_sucrose,14,1.8236,0.3283
3940,Y22322,FUVMO_sucrose,14,1.819,0.3283
3940,Y22322,FUVMO_sucrose,14,1.8086,0.3283
3940,Y22322,FUVMO_sucrose,14,1.8081,0.3283
3940,Y22322,FUVMO_sucrose,14,1.8749,0.3283
3940,Y22322,FUVMO_sucrose,14,1.7927,0.3283
4036,Y22322,FUVMO_sucrose,14,1.5836,0.3283
4036,Y22322,FUVMO_sucrose,14,1.6386,0.3283
4036,Y22322,FUVMO_sucrose,14,1.7614,0.3283
3847,Y22322,FUVMO_sucrose,14,1.8932,0.3283
3847,Y22322,FUVMO_sucrose,14,2.167,0.3283
3847,Y22322,FUVMO_sucrose,14,2.0699,0.3283
3847,Y22322,FUVMO_sucrose,14,1.8997,0.3283
3847,Y22322,FUVMO_sucrose,14,2.1861,0.3283
3847,Y22322,FUVMO_sucrose,14,2.0969,0.3283
4036,Y22322,FUVMO_sucrose,14,1.8062,0.3283
4036,Y22322,FUVMO_sucrose,14,1.7963,0.3283
4036,Y22322,FUVMO_sucrose,14,1.6638,0.3283
4036,Y22322,FUVMO_sucrose,14,1.6633,0.3283
4036,Y22322,FUVMO_sucrose,14,1.4671,0.3283
4036,Y22322,FUVMO_sucrose,14,1.424,0.3283
4036,Y22322,FUVMO_sucrose,14,1.7909,0.3283
4036,Y22322,FUVMO_sucrose,14,1.6108,0.3283
4036,Y22322,FUVMO_sucrose,14,1.5428,0.3283
4036,Y22322,FUVMO_sucrose,14,1.7689,0.3283
4036,Y22322,FUVMO_sucrose,14,1.6303,0.3283
4036,Y22322,FUVMO_sucrose,14,1.7664,0.3283
4036,Y22322,FUVMO_sucrose,14,1.5758,0.3283
4036,Y22322,FUVMO_sucrose,14,1.8356,0.3283
4036,Y22322,FUVMO_sucrose,14,1.9025,0.3283
4036,Y22322,FUVMO_sucrose,14,1.7681,0.3283
4036,Y22322,FUVMO_sucrose,14,1.6663,0.3283
4036,Y22322,FUVMO_sucrose,14,1.7166,0.3283
4036,Y22322,FUVMO_sucrose,14,1.744,0.3283
4036,Y22322,FUVMO_sucrose,14,1.819,0.3283
4226,Y22322,FUVMO_sucrose,14,1.9408,0.345
4226,Y22322,FUVMO_sucrose,14,1.852533333,0.345
4226,Y22322,FUVMO_sucrose,14,1.907866667,0.345
4226,Y22322,FUVMO_sucrose,14,1.5697,0.3283
4226,Y22322,FUVMO_sucrose,14,1.5037,0.3283
4226,Y22322,FUVMO_sucrose,14,1.973866667,0.345
4226,Y22322,FUVMO_sucrose,14,1.930533333,0.345
4226,Y22322,FUVMO_sucrose,14,1.939333333,0.345
4226,Y22322,FUVMO_sucrose,14,2.055733333,0.345
4226,Y22322,FUVMO_sucrose,14,2.068,0.345
4226,Y22322,FUVMO_sucrose,14,2.134266667,0.345
4226,Y22322,FUVMO_sucrose,14,3.0036,0.345
4226,Y22322,FUVMO_sucrose,14,3.107066667,0.345
4226,Y22322,FUVMO_sucrose,14,2.167866667,0.345
4226,Y22322,FUVMO_sucrose,14,2.1236,0.345
4226,Y22322,FUVMO_sucrose,14,2.2368,0.345
4226,Y22322,FUVMO_sucrose,14,1.672266667,0.345
4226,Y22322,FUVMO_sucrose,14,2.089866667,0.345
4226,Y22322,FUVMO_sucrose,14,-0.114,0.345
4356,Y22322,FUVMO_sucrose,14,2.30528,0.3087
4356,Y22322,FUVMO_sucrose,14,2.29808,0.3087
4356,Y22322,FUVMO_sucrose,14,2.292,0.3087
4356,Y22322,FUVMO_sucrose,14,2.26224,0.3087
4356,Y22322,FUVMO_sucrose,14,2.22576,0.3087
4356,Y22322,FUVMO_sucrose,14,2.28032,0.3087
4356,Y22322,FUVMO_sucrose,14,2.21696,0.3087
4356,Y22322,FUVMO_sucrose,14,2.2904,0.3087
4356,Y22322,FUVMO_sucrose,14,2.26032,0.3087
4356,Y22322,FUVMO_sucrose,14,2.21024,0.3087
4356,Y22322,FUVMO_sucrose,14,2.14688,0.3087
4356,Y22322,FUVMO_sucrose,14,2.24,0.3087
4357,Y22322,FUVMO_sucrose,14,2.07632,0.3087
4357,Y22322,FUVMO_sucrose,14,1.5768,0.3087
4357,Y22322,FUVMO_sucrose,14,2.08256,0.3087
4583,Y22322,FUVMO_sucrose,14,1.98912,0.3087
4583,Y22322,FUVMO_sucrose,14,2.06912,0.3087
4583,Y22322,FUVMO_sucrose,14,1.90656,0.3087
4583,Y22322,FUVMO_sucrose,14,1.89856,0.3087
4583,Y22322,FUVMO_sucrose,14,1.85728,0.3087
4568,Y22322,FUVMO_sucrose,14,2.0624,0.3087
4546,Y22322,FUVMO_sucrose,14,1.96448,0.3087
4546,Y22322,FUVMO_sucrose,14,1.96736,0.3087
3665,Y22322,FUVMO_sucrose,14,2.4373,0.3283
3665,Y22322,FUVMO_sucrose,14,2.4057,0.3283
3665,Y22322,FUVMO_sucrose,14,2.4298,0.3283
3665,Y22322,FUVMO_sucrose,14,2.3934,0.3283
3665,Y22322,FUVMO_sucrose,14,2.3393,0.3283
3665,Y22322,FUVMO_sucrose,14,2.4373,0.3283
3665,Y22322,FUVMO_sucrose,14,2.3834,0.3283
3665,Y22322,FUVMO_sucrose,14,2.3997,0.3283
3665,Y22322,FUVMO_sucrose,14,2.4065,0.3283
3665,Y22322,FUVMO_sucrose,14,2.484,0.3283
3665,Y22322,FUVMO_sucrose,14,2.5409,0.3283
3665,Y22322,FUVMO_sucrose,14,2.5158,0.3283
3665,Y22322,FUVMO_sucrose,14,2.4015,0.3283
3665,Y22322,FUVMO_sucrose,14,2.4833,0.3283
3665,Y22322,FUVMO_sucrose,14,2.4074,0.3283
3870,Y22322,FUVMO_sucrose,14,1.9941,0.3283
3870,Y22322,FUVMO_sucrose,14,1.8096,0.3283
3870,Y22322,FUVMO_sucrose,14,1.6537,0.3283
3870,Y22322,FUVMO_sucrose,14,1.6672,0.3283
3870,Y22322,FUVMO_sucrose,14,1.6384,0.3283
3870,Y22322,FUVMO_sucrose,14,2.0171,0.3283
3870,Y22322,FUVMO_sucrose,14,1.8138,0.3283
NULL,Y22322,FUVMO_sucrose,14,2.4687,0.3283
3948,Y22322,FUVMO_sucrose,14,1.9512,0.3283
3948,Y22322,FUVMO_sucrose,14,1.7946,0.3283
3948,Y22322,FUVMO_sucrose,14,1.8232,0.3283
3948,Y22322,FUVMO_sucrose,14,1.906,0.3283
3948,Y22322,FUVMO_sucrose,14,1.8221,0.3283
3948,Y22322,FUVMO_sucrose,14,1.9326,0.3283
3948,Y22322,FUVMO_sucrose,14,1.8198,0.3283
3948,Y22322,FUVMO_sucrose,14,1.9902,0.3283
3948,Y22322,FUVMO_sucrose,14,1.9226,0.3283
3958,Y22322,FUVMO_sucrose,14,2.1157,0.3283
3958,Y22322,FUVMO_sucrose,14,2.0839,0.3283
3958,Y22322,FUVMO_sucrose,14,2.1396,0.3283
4036,Y22322,FUVMO_sucrose,14,1.6748,0.3283
4036,Y22322,FUVMO_sucrose,14,1.7486,0.3283
4266,Y22322,FUVMO_sucrose,14,2.034,0.345
4266,Y22322,FUVMO_sucrose,14,1.7896,0.345
4266,Y22322,FUVMO_sucrose,14,2.413066667,0.345
4266,Y22322,FUVMO_sucrose,14,1.947333333,0.345
4266,Y22322,FUVMO_sucrose,14,2.404666667,0.345
4266,Y22322,FUVMO_sucrose,14,2.518533333,0.345
4266,Y22322,FUVMO_sucrose,14,2.4392,0.345
4266,Y22322,FUVMO_sucrose,14,2.252133333,0.345
4266,Y22322,FUVMO_sucrose,14,2.416266667,0.345
4266,Y22322,FUVMO_sucrose,14,2.438133333,0.345
4266,Y22322,FUVMO_sucrose,14,2.221333333,0.345
4266,Y22322,FUVMO_sucrose,14,1.9016,0.345
4266,Y22322,FUVMO_sucrose,14,1.913333333,0.345
4266,Y22322,FUVMO_sucrose,14,1.9036,0.345
4266,Y22322,FUVMO_sucrose,14,2.409333333,0.345
4266,Y22322,FUVMO_sucrose,14,2.1024,0.345
4336,Y22322,FUVMO_sucrose,14,1.82832,0.3087
4336,Y22322,FUVMO_sucrose,14,2.10688,0.3087
4336,Y22322,FUVMO_sucrose,14,1.97584,0.3087
4583,Y22322,FUVMO_sucrose,14,1.97376,0.3087
4583,Y22322,FUVMO_sucrose,14,1.89136,0.3087
4583,Y22322,FUVMO_sucrose,14,2.03584,0.3087
4583,Y22322,FUVMO_sucrose,14,1.97584,0.3087
4583,Y22322,FUVMO_sucrose,14,1.964,0.3087
4583,Y22322,FUVMO_sucrose,14,1.98528,0.3087
4583,Y22322,FUVMO_sucrose,14,1.98128,0.3087
4535,Y22322,FUVMO_sucrose,14,1.784,0.3087
4551,Y22322,FUVMO_sucrose,14,1.85408,0.3087
4583,Y22322,FUVMO_sucrose,14,1.932,0.3087
4583,Y22322,FUVMO_sucrose,14,1.96352,0.3087
4583,Y22322,FUVMO_sucrose,14,1.98272,0.3087
4583,Y22322,FUVMO_sucrose,14,1.98896,0.3087
4583,Y22322,FUVMO_sucrose,14,2.03264,0.3087
4583,Y22322,FUVMO_sucrose,14,2.03872,0.3087
4568,Y22322,FUVMO_sucrose,14,2.27024,0.3087
4568,Y22322,FUVMO_sucrose,14,2.10416,0.3087
4568,Y22322,FUVMO_sucrose,14,2.07152,0.3087
4583,Y22322,FUVMO_sucrose,14,1.99712,0.3087
4583,Y22322,FUVMO_sucrose,14,1.9032,0.3087
4573,Y22322,FUVMO_sucrose,14,1.96592,0.3087
4583,Y22322,FUVMO_sucrose,14,2.00064,0.3087
4573,Y22322,FUVMO_sucrose,14,2.01424,0.3087
4573,Y22322,FUVMO_sucrose,14,1.92496,0.3087
4573,Y22322,FUVMO_sucrose,14,1.9088,0.3087
4573,Y22322,FUVMO_sucrose,14,2.03184,0.3087
4573,Y22322,FUVMO_sucrose,14,2.11536,0.3087
4573,Y22322,FUVMO_sucrose,14,2.00992,0.3087
4573,Y22322,FUVMO_sucrose,14,2.03984,0.3087
4573,Y22322,FUVMO_sucrose,14,2.15296,0.3087
4573,Y22322,FUVMO_sucrose,14,2.18288,0.3087
4568,Y22322,FUVMO_sucrose,14,2.07712,0.3087
4568,Y22322,FUVMO_sucrose,14,2.00224,0.3087
4535,Y22322,FUVMO_sucrose,14,1.72048,0.3087
4568,Y22322,FUVMO_sucrose,14,2.13968,0.3087
4573,Y22322,FUVMO_sucrose,14,2.1824,0.3087
4573,Y22322,FUVMO_sucrose,14,1.81664,0.3087
4573,Y22322,FUVMO_sucrose,14,1.89568,0.3087
4568,Y22322,FUVMO_sucrose,14,2.1704,0.3087
4572,Y22322,FUVMO_sucrose,14,1.89984,0.3087
4573,Y22322,FUVMO_sucrose,14,1.92912,0.3087
4572,Y22322,FUVMO_sucrose,14,1.77392,0.3087
3981,Y22322,FUVMO_sucrose,14,1.8943,0.3283
3981,Y22322,FUVMO_sucrose,14,1.9414,0.3283
3981,Y22322,FUVMO_sucrose,14,1.8419,0.3283
3981,Y22322,FUVMO_sucrose,14,1.9687,0.3283
3981,Y22322,FUVMO_sucrose,14,1.9006,0.3283
3981,Y22322,FUVMO_sucrose,14,1.9002,0.3283
3981,Y22322,FUVMO_sucrose,14,1.9249,0.3283
3981,Y22322,FUVMO_sucrose,14,1.9737,0.3283
3981,Y22322,FUVMO_sucrose,14,1.9912,0.3283
3981,Y22322,FUVMO_sucrose,14,1.8983,0.3283
3981,Y22322,FUVMO_sucrose,14,1.7641,0.3283
3981,Y22322,FUVMO_sucrose,14,1.9742,0.3283
3981,Y22322,FUVMO_sucrose,14,1.911,0.3283
3981,Y22322,FUVMO_sucrose,14,1.8468,0.3283
3981,Y22322,FUVMO_sucrose,14,1.8265,0.3283
3981,Y22322,FUVMO_sucrose,14,1.8955,0.3283
3981,Y22322,FUVMO_sucrose,14,1.8761,0.3283
3981,Y22322,FUVMO_sucrose,14,1.8221,0.3283
4068,Y22322,FUVMO_sucrose,14,1.8822,0.3283
4068,Y22322,FUVMO_sucrose,14,1.8525,0.3283
4068,Y22322,FUVMO_sucrose,14,1.8436,0.3283
4068,Y22322,FUVMO_sucrose,14,1.9204,0.3283
4068,Y22322,FUVMO_sucrose,14,1.7883,0.3283
4068,Y22322,FUVMO_sucrose,14,1.8641,0.3283
4068,Y22322,FUVMO_sucrose,14,1.8626,0.3283
4068,Y22322,FUVMO_sucrose,14,1.8827,0.3283
4068,Y22322,FUVMO_sucrose,14,1.8985,0.3283
4068,Y22322,FUVMO_sucrose,14,1.9011,0.3283
4068,Y22322,FUVMO_sucrose,14,1.7214,0.3283
4068,Y22322,FUVMO_sucrose,14,1.8154,0.3283
4068,Y22322,FUVMO_sucrose,14,2.017,0.3283
4068,Y22322,FUVMO_sucrose,14,1.6786,0.3283
4068,Y22322,FUVMO_sucrose,14,1.6862,0.3283
4068,Y22322,FUVMO_sucrose,14,1.9059,0.3283
4068,Y22322,FUVMO_sucrose,14,1.731,0.3283
4068,Y22322,FUVMO_sucrose,14,1.7631,0.3283
4068,Y22322,FUVMO_sucrose,14,1.7554,0.3283
4068,Y22322,FUVMO_sucrose,14,1.7094,0.3283
4145,Y22322,FUVMO_sucrose,14,2.3324,0.345
4145,Y22322,FUVMO_sucrose,14,2.127733333,0.345
4145,Y22322,FUVMO_sucrose,14,2.1504,0.345
4145,Y22322,FUVMO_sucrose,14,2.212933333,0.345
4145,Y22322,FUVMO_sucrose,14,2.007333333,0.345
4145,Y22322,FUVMO_sucrose,14,2.140266667,0.345
4145,Y22322,FUVMO_sucrose,14,2.142133333,0.345
4145,Y22322,FUVMO_sucrose,14,2.0884,0.345
4145,Y22322,FUVMO_sucrose,14,2.061466667,0.345
4145,Y22322,FUVMO_sucrose,14,2.104533333,0.345
4145,Y22322,FUVMO_sucrose,14,2.027333333,0.345
4145,Y22322,FUVMO_sucrose,14,2.1152,0.345
4145,Y22322,FUVMO_sucrose,14,2.126933333,0.345
4145,Y22322,FUVMO_sucrose,14,1.979333333,0.345
4145,Y22322,FUVMO_sucrose,14,2.0348,0.345
4145,Y22322,FUVMO_sucrose,14,1.8756,0.345
4145,Y22322,FUVMO_sucrose,14,2.170666667,0.345
4145,Y22322,FUVMO_sucrose,14,2.088933333,0.345
4145,Y22322,FUVMO_sucrose,14,2.261333333,0.345
4145,Y22322,FUVMO_sucrose,14,1.9736,0.345
4145,Y22322,FUVMO_sucrose,14,2.107866667,0.345
4145,Y22322,FUVMO_sucrose,14,2.0916,0.345
4145,Y22322,FUVMO_sucrose,14,2.012533333,0.345
4145,Y22322,FUVMO_sucrose,14,2.237466667,0.345
4247,Y22322,FUVMO_sucrose,14,2.247733333,0.345
4247,Y22322,FUVMO_sucrose,14,2.466533333,0.345
4247,Y22322,FUVMO_sucrose,14,2.497333333,0.345
4247,Y22322,FUVMO_sucrose,14,2.438933333,0.345
4247,Y22322,FUVMO_sucrose,14,2.4208,0.345
4247,Y22322,FUVMO_sucrose,14,2.305733333,0.345
4247,Y22322,FUVMO_sucrose,14,2.504533333,0.345
4247,Y22322,FUVMO_sucrose,14,2.529733333,0.345
4247,Y22322,FUVMO_sucrose,14,2.5008,0.345
4253,Y22322,FUVMO_sucrose,14,1.9068,0.345
4253,Y22322,FUVMO_sucrose,14,1.6512,0.3283
4335,Y22322,FUVMO_sucrose,14,1.90624,0.3087
4335,Y22322,FUVMO_sucrose,14,2.14176,0.3087
4335,Y22322,FUVMO_sucrose,14,2.01008,0.3087
4335,Y22322,FUVMO_sucrose,14,2.16016,0.3087
4335,Y22322,FUVMO_sucrose,14,2.02672,0.3087
4335,Y22322,FUVMO_sucrose,14,2.23248,0.3087
4335,Y22322,FUVMO_sucrose,14,2.12736,0.3087
4335,Y22322,FUVMO_sucrose,14,2.0408,0.3087
4335,Y22322,FUVMO_sucrose,14,2.22336,0.3087
4335,Y22322,FUVMO_sucrose,14,1.92832,0.3087
4335,Y22322,FUVMO_sucrose,14,2.38368,0.3087
4335,Y22322,FUVMO_sucrose,14,2.03424,0.3087
4463,Y22322,FUVMO_sucrose,14,2.14416,0.3087
4463,Y22322,FUVMO_sucrose,14,1.9216,0.3087
4466,Y22322,FUVMO_sucrose,14,2.1648,0.3087
4466,Y22322,FUVMO_sucrose,14,2.14336,0.3087
4466,Y22322,FUVMO_sucrose,14,2.19936,0.3087
4466,Y22322,FUVMO_sucrose,14,2.15296,0.3087
4466,Y22322,FUVMO_sucrose,14,2.2088,0.3087
4466,Y22322,FUVMO_sucrose,14,2.15712,0.3087
4466,Y22322,FUVMO_sucrose,14,2.02272,0.3087
4466,Y22322,FUVMO_sucrose,14,2.1552,0.3087
4466,Y22322,FUVMO_sucrose,14,2.24688,0.3087
4466,Y22322,FUVMO_sucrose,14,2.28096,0.3087
4466,Y22322,FUVMO_sucrose,14,2.20912,0.3087
4466,Y22322,FUVMO_sucrose,14,2.228,0.3087
